@relation dr_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A20-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Class {0,1}

@data
-0.030742,-0.165638,-0.028829,0.022031,0.107945,-0.060461,0.147058,0.069249,0.05591,-0.119249,-0.005514,-0.126329,-0.01865,0.130875,0.061401,0.025987,-0.045458,0.025116,0.158245,1
0.013012,-0.026141,0.032131,0.021782,0.030304,-0.023713,-0.003034,-0.006346,-0.001168,0.016865,-0.026968,0.018198,0.002656,0.005208,0.021002,-0.014567,-0.020563,-0.023969,0.000375,1
0.021693,0.022152,-0.007587,0.000723,-0.03433,-0.000946,0.018592,-0.005875,-0.008242,-0.021327,-0.010524,-0.015191,-0.014033,0.001498,0.03015,0.023175,0.009389,-0.039803,0.008454,1
-0.00186,0.01429,-0.017238,-0.011874,0.013193,0.002355,0.02034,0.0055,0.024732,0.010688,-0.026454,0.021504,-0.007005,0.003883,0.021075,-0.01457,0.005901,0.002795,-0.005336,0
0.022134,0.012243,-0.007624,-0.06873,0.031289,-0.04703,0.024395,0.025651,-0.010721,0.03405,-0.001423,0.033085,0.072839,0.002311,-0.00636,0.005377,0.005286,0.003086,-0.038872,1
0.024667,0.029708,-0.005448,-0.003826,-0.038402,-0.013149,0.02842,0.011657,-0.006027,0.029456,0.032461,-0.034547,-0.011259,0.033125,0.02564,0.01374,0.010739,-0.017878,0.013931,1
0.02526,0.002062,-0.010397,-0.003304,-0.003281,0.002324,0.01647,0.004145,0.001821,0.006779,0.00113,-0.008427,-0.008684,-0.00067,0.021435,0.014666,-0.007787,-0.019275,-0.011804,0
-0.023834,0.019598,0.002434,0.019217,-0.006464,0.008728,-0.0276,-0.026561,0.005719,-0.024141,0.002296,0.016312,-0.022287,0.011962,0.021518,-0.027457,0.004837,0.002593,0.00933,1
0.013504,0.001896,0.003952,-0.01242,0.047977,-0.054976,0.014696,-0.021647,-0.005972,0.052151,0.017748,-0.016965,0.044352,0.000119,0.047546,-0.003161,0.006158,-0.026054,-0.015235,1
0.024833,0.014592,0.022911,-0.032563,0.010498,0.017594,0.03242,0.061093,0.008706,0.026867,-0.000265,0.011498,-0.034939,0.036899,-0.045124,-0.011319,0.001762,0.017413,-0.018946,0
-0.000033,-0.000826,0.00468,0.040077,-0.050549,0.010457,-0.028355,0.000228,-0.007471,-0.011729,0.020957,-0.000633,-0.000737,0.025651,-0.0176,-0.031144,0.017412,0.007012,-0.009414,1
0.005066,-0.008468,0.013669,-0.008344,0.019759,0.016175,-0.007307,-0.002695,-0.014351,-0.035925,0.000428,-0.031312,-0.052494,0.014117,-0.006572,-0.049377,0.016915,0.016589,-0.031742,0
0.217667,-0.066446,0.033139,-0.087922,0.044815,0.02389,-0.193629,0.098148,0.057202,-0.013152,0.058029,0.035011,-0.001294,-0.118775,0.119061,0.017395,0.237488,0.067943,0.211885,0
0.001775,0.009071,0.012527,0.029789,0.025963,0.017219,0.011513,-0.002414,0.016873,0.035701,0.009767,0.022155,0.025491,0.013378,0.017241,-0.018702,-0.008158,-0.011154,0.013663,0
-0.002554,0.039347,-0.037751,0.004151,0.00241,-0.027094,0.005617,-0.003944,0.025785,0.00479,-0.000852,0.007673,-0.018363,-0.005086,-0.047822,-0.001479,0.001777,0.023074,0.024645,1
0.021204,-0.025272,0.031007,-0.073574,-0.005148,-0.044766,0.055725,0.024209,-0.00262,-0.011897,0.000606,0.035784,0.021005,-0.042351,-0.023415,-0.015711,-0.011092,0.002448,-0.035517,1
0.004235,-0.006895,-0.011348,0.026876,0.021595,-0.01464,-0.012654,-0.033676,-0.017975,0.011754,0.01207,-0.041698,0.026844,0.008043,-0.004056,-0.019989,0.029645,0.007144,-0.009477,0
0.01713,-0.022846,0.023133,0.008039,-0.043104,0.023182,0.011574,0.018194,-0.015149,-0.016968,0.002781,-0.022013,-0.019011,0.015248,-0.02054,-0.086582,0.047959,-0.041944,-0.033282,1
0.003461,-0.004107,-0.043511,0.004707,0.011117,-0.036138,-0.004907,-0.004626,0.020743,0.018334,0.002569,-0.015686,-0.010703,-0.003918,-0.019351,-0.015412,0.007753,0.03805,-0.024499,1
-0.051196,0.018655,0.001047,-0.010499,0.022357,-0.006766,-0.053943,0.027674,0.005636,0.035145,0.0303,-0.030081,0.018789,-0.037085,-0.031825,0.00135,-0.067371,-0.033165,0.059947,0
-0.019408,0.05217,0.029331,-0.002002,0.033208,-0.039111,-0.001801,0.074688,-0.001525,0.006252,0.019735,-0.070221,0.096116,-0.016734,0.05342,0.032524,0.008536,-0.066968,-0.02071,1
-0.036436,0.023785,0.031619,-0.008661,-0.051971,0.016813,-0.000701,0.058976,0.00641,-0.000033,-0.049571,-0.032256,0.035547,-0.027278,0.02881,0.016332,-0.005501,-0.007948,0.012699,1
0.028538,-0.020436,0.024576,0.018687,-0.033489,0.018655,0.023833,0.04586,0.032298,0.005918,0.004283,0.042004,-0.001822,-0.007747,-0.025213,0.006846,-0.028935,0.017619,-0.032781,1
0.02972,0.00831,0.005129,0.002233,-0.020881,0.000493,0.022091,0.008042,-0.000319,0.004983,0.01191,-0.00081,-0.000086,-0.003243,-0.024318,0.026452,-0.011916,-0.03936,0.018157,0
0.01569,-0.019986,0.001722,-0.021403,-0.026425,-0.054297,0.058405,0.043177,0.01911,-0.074883,-0.022051,-0.005606,0.012077,0.028999,0.011926,0.040282,-0.010742,-0.016036,0.030537,1
0.003755,-0.024186,-0.008867,0.010572,0.00657,-0.03663,0.012393,-0.001308,0.033575,0.049404,-0.000972,0.001727,0.000112,0.001474,0.012877,-0.011518,-0.005054,-0.004414,-0.008248,1
0.015613,-0.019836,0.044866,0.017445,0.019761,0.029903,0.010405,-0.002855,0.00541,0.003646,-0.009635,0.021879,0.015814,-0.00591,0.014367,0.014445,-0.017407,-0.010394,-0.016475,1
-0.012707,0.001894,-0.020359,0.013977,0.001911,-0.017402,-0.017629,-0.03474,0.010117,0.004551,-0.003915,0.009826,-0.002677,-0.007937,-0.042553,-0.008049,-0.005036,-0.002301,0.037752,0
0.000393,0.007108,0.01305,0.00461,-0.032649,-0.006992,0.019074,-0.011489,0.0152,-0.030622,-0.048396,0.012635,-0.021963,-0.009923,0.024246,0.00976,0.015773,-0.024437,0.005734,1
0.016141,0.036495,-0.007438,0.047707,0.007368,-0.022762,0.00582,-0.01745,0.014397,-0.028008,-0.010388,-0.019346,-0.039842,-0.028337,-0.023295,-0.000055,0.006773,0.002378,0.004404,0
0.000584,-0.017246,-0.001242,-0.001708,0.005781,0.001386,0.01439,-0.008142,0.012722,0.010824,-0.038708,0.009807,0.008745,0.000193,0.014533,-0.022041,0.016359,-0.000203,-0.013121,0
0.026945,0.001768,0.021108,0.011821,0.019226,0.064415,-0.001724,0.009416,-0.009635,0.006353,0.036676,0.023169,-0.008059,0.006721,0.025905,0.007487,-0.048828,-0.028295,-0.004619,1
0.014142,-0.019307,-0.000389,-0.008761,0.018043,0.001613,0.011696,-0.005764,0.007774,0.00861,-0.020023,0.001719,-0.003455,-0.007787,0.022826,0.005731,-0.005659,-0.010841,-0.022393,0
0.007947,0.003777,-0.025341,0.020155,-0.022006,0.017869,-0.011975,-0.010244,-0.034819,-0.014509,0.01806,-0.033083,0.000541,0.017193,-0.039058,-0.030134,0.033242,-0.010154,0.008831,1
0.020712,0.002849,0.006183,0.007075,-0.028923,-0.001956,0.026037,0.0147,0.012273,0.014166,0.008035,0.00005,-0.00987,0.006203,-0.015935,0.002984,-0.003951,-0.017466,0.011402,0
0.021623,0.032145,0.0358,-0.002744,0.023025,-0.031763,-0.000628,0.017976,-0.038618,0.047265,0.01671,-0.049393,-0.056858,0.04945,-0.019571,-0.021563,0.027999,0.041213,-0.019728,0
-0.003699,-0.017885,-0.004985,0.00933,0.005242,0.003741,0.006575,-0.007773,0.016106,0.036204,-0.007731,0.015918,0.023404,0.013121,0.017514,-0.019663,0.000652,-0.004105,0.003793,0
0.007231,0.021492,-0.012826,-0.014841,0.006481,-0.005413,0.021953,0.000601,0.006318,0.033939,0.012745,-0.000208,0.015602,0.021485,0.017136,0.009503,0.000079,-0.013324,0.019951,0
0.00877,-0.040377,0.008388,-0.00247,0.000357,-0.033442,0.010056,-0.00343,0.021329,0.051853,0.00336,0.00012,0.024748,0.006014,0.01299,0.01966,-0.008541,-0.000071,-0.016747,1
0.009996,-0.01064,0.018456,-0.019652,-0.016173,0.019769,0.018135,-0.010317,-0.006839,-0.004432,-0.036674,0.006551,0.017371,0.00614,0.028741,0.031257,0.009554,0.005249,-0.012255,1
0.003823,-0.019003,0.014319,0.002398,0.038572,-0.008041,0.013814,-0.016441,0.013136,0.023184,-0.023621,0.002668,0.017048,-0.004885,0.025403,-0.002939,0.004912,-0.007855,-0.015968,0
0.008462,-0.037817,0.001376,-0.033628,0.000135,0.02381,0.005018,-0.0008,-0.01309,-0.013931,-0.02836,0.012263,0.022846,-0.001431,-0.028226,-0.025808,0.018505,-0.033449,-0.019462,1
0.009009,-0.013455,0.003918,-0.015555,0.001268,-0.00255,0.007929,-0.018244,-0.003813,0.021973,-0.011287,-0.002168,0.011247,0.006556,0.025953,0.02306,-0.004208,-0.017936,0.003339,0
-0.001369,-0.0122,0.019445,0.007381,0.032221,-0.013142,0.010192,-0.013392,0.025602,-0.005623,-0.032055,0.016614,-0.016839,-0.0186,0.026886,-0.009255,-0.002137,-0.027018,-0.014503,1
-0.000725,0.041879,-0.053022,-0.045938,0.041656,0.008752,0.001914,0.000201,0.001545,0.025906,0.017003,0.016578,0.007355,0.008719,-0.076968,-0.008972,-0.007158,0.025222,0.030429,0
-0.030122,-0.011937,0.015869,-0.012948,-0.008633,-0.005301,-0.005201,0.060046,0.028826,-0.002679,-0.067042,-0.03265,-0.005829,-0.065882,0.011981,-0.005309,-0.025168,-0.013249,-0.019902,1
-0.011344,-0.027213,-0.032985,0.008341,0.008738,0.027191,-0.033385,-0.024779,-0.014862,0.010678,0.009445,-0.002734,0.029162,0.024094,0.000251,-0.050514,0.008974,0.026462,-0.010633,1
0.03454,-0.020325,0.008648,-0.017475,-0.01847,0.021741,0.021065,0.034394,0.00233,0.0085,0.007135,0.005001,-0.00732,0.007337,0.000816,0.020545,-0.017447,0.011767,-0.040714,1
-0.036834,-0.051843,0.006334,0.029047,-0.023589,0.022709,0.013446,0.042584,0.023376,0.002188,0.042234,0.024987,-0.009133,0.022866,0.018927,0.054431,0.014991,-0.046066,-0.007605,1
0.004303,0.002306,0.013327,-0.000963,-0.005552,0.003925,0.010589,-0.014787,0.003938,0.003089,-0.01421,0.005119,-0.007722,0.003683,0.036358,0.010025,-0.001104,-0.02237,0.005222,1
0.026795,0.00117,-0.00597,0.011381,-0.033214,-0.000958,0.012877,-0.00252,-0.006987,0.015705,0.016922,-0.016699,0.002505,0.008828,0.01469,0.019427,-0.00621,-0.032564,0.011014,0
0.006237,-0.001309,0.002113,0.009992,0.05682,-0.007249,-0.011021,-0.03528,-0.004263,0.015136,0.004418,-0.016634,0.006356,-0.010856,-0.007983,0.009761,-0.006859,0.01886,-0.008136,1
-0.026891,-0.009658,0.047183,-0.022143,0.009012,-0.032922,-0.041639,0.000914,-0.005886,-0.038886,0.040462,0.037062,0.073285,0.036452,-0.018515,0.042463,0.008905,-0.047289,-0.008759,1
0.016583,0.051327,-0.026231,-0.019953,0.017273,0.015941,0.026019,0.010149,-0.007376,0.016174,0.010997,-0.009521,0.018946,0.029314,0.050848,0.012951,0.012899,-0.003319,-0.00389,0
0.004783,-0.006989,0.008999,-0.031955,-0.062625,0.02744,0.001106,-0.005282,-0.016086,0.007682,0.005263,0.00992,0.001997,0.032799,0.04543,0.036149,-0.00928,-0.008825,0.008598,0
-0.000954,0.006512,-0.014171,-0.036022,-0.038741,-0.014523,0.01627,-0.022156,-0.010594,0.005456,-0.027924,-0.016886,0.005849,0.021241,0.044478,0.020746,0.02871,-0.014751,0.011978,0
0.004562,-0.031541,-0.022417,-0.009943,0.028593,0.041857,-0.043617,-0.018423,-0.043317,-0.056627,-0.014513,0.000748,0.021294,-0.002931,0.024368,-0.076719,0.021792,0.003125,-0.075158,1
-0.061769,-0.009057,0.03892,-0.026675,-0.002135,0.019448,-0.051552,0.001001,-0.018867,0.022249,-0.027751,-0.044507,0.021116,-0.032558,-0.009081,-0.010032,-0.025197,0.004408,0.034611,0
0.006911,-0.000663,0.008439,-0.002751,-0.015105,-0.003165,0.015915,0.002517,0.013035,0.01224,-0.008874,0.011229,0.008725,0.009916,0.025037,0.01811,0.000535,-0.00585,-0.005168,1
-0.050031,0.045195,0.002153,-0.002093,-0.006318,0.011175,-0.02074,0.0549,0.021238,0.000155,-0.034377,-0.037491,-0.016541,-0.037627,-0.009509,-0.03315,-0.012751,0.038022,0.007462,0
0.02586,0.010807,-0.000939,0.036476,0.001165,-0.042562,0.021511,0.000996,0.02121,-0.004655,0.002061,-0.017853,-0.015974,-0.019492,0.008675,0.006587,0.002868,-0.054479,-0.002223,1
0.002892,0.024279,-0.008009,0.063583,-0.003314,-0.01696,-0.006782,-0.027856,0.007985,-0.021696,-0.006013,-0.016148,-0.007741,-0.01208,-0.016021,-0.023776,0.019561,-0.005608,0.015655,0
0.005397,0.073984,-0.038868,0.0131,0.011444,0.030832,0.034127,0.036509,0.03292,0.025847,0.01116,0.042373,0.005622,0.02213,-0.005666,-0.024912,-0.00518,0.008342,0.031041,0
0.006223,0.050578,-0.004906,0.037673,0.000062,0.014074,0.031426,0.025905,0.032701,0.01555,0.005264,0.030139,0.007714,0.015162,-0.000875,-0.021269,0.003037,-0.004156,0.023346,1
-0.003362,-0.006008,0.002723,-0.030799,-0.04472,0.032084,0.012246,-0.012636,-0.002711,0.012019,-0.028458,0.013849,-0.017189,0.021992,0.041518,0.011999,-0.002394,0.017656,0.011177,0
0.020224,0.008222,-0.002178,0.006126,-0.007977,-0.017305,0.02178,-0.002385,0.002839,0.009195,-0.0029,-0.01374,0.01674,0.003782,0.017924,0.02253,0.009993,-0.025284,-0.000433,0
0.014471,-0.048262,-0.048061,0.034289,-0.060855,-0.012203,-0.001982,-0.006849,-0.002461,0.001073,-0.016805,-0.018385,0.043752,0.009364,0.003718,-0.037559,0.029699,-0.035344,-0.006097,1
0.002066,0.01458,0.01226,0.043101,0.004953,-0.026053,-0.002456,-0.028443,0.016926,-0.017166,-0.015924,-0.007607,-0.025022,-0.023066,-0.020597,0.003027,0.00571,0.007598,0.007392,0
-0.017238,-0.004369,-0.005866,-0.01849,0.036812,0.023134,-0.003469,0.006595,0.02749,0.001908,-0.014304,0.044579,-0.019095,0.010503,0.050983,-0.038969,-0.013169,-0.006567,-0.023595,1
0.011539,-0.005753,-0.003642,-0.022869,-0.037233,0.032084,0.010307,-0.007769,-0.008966,0.014127,-0.01238,0.006675,-0.008995,0.015797,0.031952,0.022233,-0.011536,0.005135,0.006276,0
0.020502,0.025723,-0.030451,-0.04142,0.006673,0.028434,0.021123,0.015181,-0.011103,-0.006738,-0.007731,0.003005,0.01416,0.016749,0.031424,0.020997,0.004674,-0.003029,-0.018362,0
0.022121,-0.004068,-0.000049,0.015015,0.025022,-0.020307,0.018127,0.010055,0.020486,0.026953,0.012354,-0.003203,0.009906,-0.003494,0.012971,0.007926,-0.009052,-0.018028,-0.01976,1
-0.007214,-0.003989,0.024702,0.052647,0.020632,-0.006073,-0.018534,-0.045353,0.003369,-0.000246,-0.004054,-0.007165,-0.000812,-0.009736,-0.004224,-0.018105,0.004065,0.003903,0.011289,0
0.018353,-0.010313,-0.00572,-0.024065,0.014867,0.000595,0.017282,-0.004998,0.001028,0.002657,-0.024417,-0.008048,-0.007766,-0.006113,0.031033,0.015886,0.000973,-0.006023,-0.028232,0
0.006507,0.001187,-0.000125,0.009324,-0.03872,-0.008936,0.013928,-0.001439,0.021487,0.000805,-0.015698,0.009539,-0.037361,-0.003401,0.019534,0.001286,-0.005838,-0.019649,0.008383,0
0.019139,-0.024623,0.003639,-0.014488,-0.02804,-0.019374,0.028707,0.034778,0.022535,0.039223,-0.001296,0.015314,0.068455,0.022227,-0.0067,0.050448,0.00726,0.036168,-0.036927,1
-0.02032,-0.020775,-0.015366,-0.011835,0.006501,-0.01451,-0.015871,-0.037794,0.002233,0.023737,-0.027278,-0.005306,-0.016443,0.001501,0.006285,-0.009281,0.013684,0.048918,-0.010014,0
-0.003163,0.009053,-0.040487,-0.012594,0.026032,-0.016751,-0.017949,-0.012439,0.00867,0.038139,0.031613,-0.00944,-0.010473,0.015792,0.007877,-0.007514,-0.012711,0.034299,-0.009795,1
-0.007881,0.04152,0.012656,-0.007907,-0.039322,0.030702,0.009193,-0.014088,-0.014639,0.028503,0.014878,0.01077,0.01396,0.049318,0.048811,0.011451,0.007054,-0.014111,0.04827,0
0.019167,0.012584,0.007653,0.006944,-0.012753,-0.004695,0.013503,-0.013732,-0.009824,-0.007171,-0.000078,-0.017475,0.000425,0.003533,0.036195,0.022248,0.006008,-0.043991,0.006176,0
0.026404,-0.003837,-0.006609,0.027544,-0.051047,-0.003141,0.008962,0.028515,0.028319,0.002338,0.025757,0.01202,-0.05225,-0.004694,0.006928,0.001653,-0.033961,-0.028539,-0.006766,1
-0.00153,-0.013762,0.03077,0.031665,-0.023525,0.002654,0.006763,-0.000515,0.023361,0.045387,0.016135,0.026263,0.019219,0.019303,0.01242,0.000673,-0.01521,-0.004857,0.017455,1
-0.014684,-0.054667,0.001859,-0.050175,-0.057012,0.030958,-0.024276,0.025546,-0.002932,-0.066996,0.009807,0.049251,-0.042275,0.011378,-0.01352,-0.090026,-0.006748,-0.082243,-0.018363,1
0.036274,-0.011678,-0.020825,0.004968,0.019653,-0.041285,0.029105,0.007492,0.019763,0.006299,-0.018004,-0.026216,-0.012004,-0.027716,0.000607,0.015094,0.003186,-0.020002,-0.035353,0
-0.016046,0.007304,0.004964,-0.026764,-0.030634,0.03172,-0.003766,0.069904,-0.000018,0.022602,-0.029426,-0.045429,0.014616,-0.033037,0.02386,0.013276,-0.032457,0.006305,-0.010318,0
0.004005,-0.028295,-0.002198,-0.02018,-0.036216,-0.012721,0.006436,-0.016885,0.006189,0.030563,-0.013438,-0.0034,-0.01298,0.009082,0.032342,0.01985,-0.007287,-0.002855,0.001554,0
0.004251,-0.022985,-0.005916,-0.011175,-0.048041,-0.004152,0.017226,0.01811,0.033253,0.009025,-0.029532,0.031931,-0.013115,0.000623,0.000194,0.013565,-0.008598,0.017953,-0.01375,1
0.00498,0.00303,0.020443,0.031213,0.007034,-0.024857,0.02096,-0.016153,0.024027,-0.009883,-0.035505,0.003264,-0.010394,-0.020106,0.013452,-0.004068,0.013228,-0.034845,0.004996,0
-0.027567,-0.01275,-0.018767,-0.009736,0.002723,-0.013926,-0.019249,-0.023685,0.029892,0.006152,-0.028515,0.024163,-0.031534,-0.002335,0.000641,-0.020183,-0.003252,0.048285,-0.008314,1
-0.006497,-0.000953,0.062259,-0.032795,0.00632,-0.030487,0.006718,-0.041208,-0.02649,0.001013,-0.007711,-0.052616,-0.034469,0.005313,-0.050367,-0.03527,0.057466,-0.001536,0.000164,0
-0.010022,-0.000908,0.003307,0.019084,0.028061,0.003529,-0.016499,-0.026265,0.009799,-0.014148,-0.016201,0.007744,-0.011153,-0.00865,0.001588,-0.016493,0.002734,0.022986,-0.013825,1
0.053438,-0.030663,0.011283,0.00563,0.00734,0.045401,0.021114,0.027003,0.000156,-0.014851,-0.011717,0.00777,-0.010983,-0.027509,-0.013691,0.029461,-0.034477,0.004248,-0.05239,1
-0.026586,0.001391,-0.005647,-0.016732,0.033928,-0.000178,-0.01758,-0.007698,0.025034,0.030068,0.010412,0.027482,-0.007241,0.020481,0.001802,-0.024484,-0.008827,0.054148,-0.012382,1
0.024357,-0.037224,0.030708,0.010404,0.006262,-0.061018,0.01553,0.032463,-0.024375,0.022727,-0.06396,0.055392,0.029282,-0.008488,-0.001223,0.003558,-0.013771,0.020493,-0.02655,1
-0.022624,-0.001462,-0.011421,0.004372,-0.022291,-0.046052,-0.005826,-0.029,0.023663,0.023937,-0.008581,-0.01243,-0.021607,0.014288,0.003342,-0.007552,0.015796,0.041394,0.013998,0
0.025497,-0.006843,0.008757,0.009058,-0.042608,0.023766,0.01168,-0.005844,-0.006491,-0.003234,-0.005398,-0.000032,-0.019944,-0.002765,0.012998,0.024524,-0.018175,-0.02245,0.010297,0
-0.019122,-0.028635,-0.009578,-0.000301,0.029694,-0.00788,-0.028697,-0.035092,0.014986,0.014269,-0.00978,0.011517,-0.016953,-0.006206,0.000685,-0.020193,-0.013402,0.027794,-0.010108,0
-0.010436,-0.026172,-0.014718,-0.09075,-0.07166,-0.056913,-0.011577,-0.022647,0.000506,-0.043407,0.027245,0.100255,0.02132,-0.060391,-0.052909,-0.025899,-0.077825,-0.003221,0.031762,1
0.029167,0.035934,0.000704,-0.049226,0.06248,0.035847,0.006767,0.004667,-0.039306,-0.054799,0.013209,-0.016513,0.009691,0.010429,0.083121,0.033573,0.002233,-0.058296,-0.049118,1
0.021453,-0.102077,-0.07063,0.013767,-0.063036,0.058278,-0.027353,0.00248,-0.051777,-0.01477,0.015568,-0.024506,0.095865,0.042753,0.00612,-0.07645,0.023816,-0.045429,-0.024194,1
0.026529,-0.013411,-0.001385,0.005136,0.020818,0.026433,0.026525,0.015445,0.002507,0.013254,-0.005341,-0.003926,0.003986,-0.005216,0.006819,0.023087,-0.004194,0.00306,-0.028723,1
0.020594,-0.010312,0.004497,-0.030017,0.009475,-0.005754,0.015279,0.002971,-0.004011,0.024839,-0.008135,-0.019083,-0.016557,0.009604,0.029736,0.011165,0.005576,-0.001039,-0.034881,0
0.021805,-0.001318,0.02182,0.004159,0.010624,0.018542,0.025607,0.017713,0.004708,0.021212,-0.000462,0.012268,0.053538,0.014595,0.008718,0.02864,0.003078,0.014662,-0.0246,1
-0.01699,0.00655,-0.012587,-0.040898,-0.063732,0.011964,0.013062,-0.018485,0.004538,0.003872,-0.043587,0.019899,-0.020565,0.023543,0.040406,0.013314,0.010425,0.00866,0.030202,0
0.018857,-0.007697,0.026705,-0.00089,0.027838,-0.033206,-0.000897,0.054001,0.005937,0.018219,-0.033815,0.024336,0.056201,0.0435,-0.018243,0.045607,0.027515,-0.007867,-0.053596,1
0.007043,-0.019831,-0.008859,0.030675,-0.013882,0.012968,-0.018618,-0.024671,-0.021467,-0.000985,0.004531,-0.026179,0.018255,0.006415,-0.041548,-0.052429,0.030254,0.006547,-0.006864,0
0.049917,-0.043155,0.027463,0.011763,-0.020932,0.04647,0.037553,0.052544,0.016823,-0.023871,-0.013857,0.022934,0.013311,-0.012321,-0.032359,0.039912,-0.032041,0.033536,-0.050892,1
0.003733,-0.017868,-0.000796,-0.019516,0.05238,0.01635,0.012927,-0.002163,0.013475,0.026438,-0.02405,0.01522,0.013429,0.00173,0.031327,-0.012688,-0.002725,0.016285,-0.034644,1
0.031751,0.04338,0.198572,-0.020383,0.012487,0.046928,0.088107,0.088531,-0.063575,0.038891,0.059872,-0.165997,-0.136395,0.129761,-0.079435,-0.215574,0.170278,0.115526,-0.098623,0
-0.000849,-0.016041,0.019946,-0.015083,0.02351,-0.017455,-0.009968,-0.01839,0.001511,0.017979,-0.040067,0.031786,-0.002786,-0.004706,0.006075,0.008031,-0.00995,-0.034281,0.002346,0
0.006951,-0.008582,0.011532,0.002323,-0.037403,0.004862,0.011503,-0.001121,0.007704,0.024228,0.00787,0.017322,0.018121,0.017204,0.003769,0.025464,-0.014386,-0.014498,0.025472,0
0.003042,0.113136,-0.081308,-0.020111,-0.02509,0.046253,0.044397,0.077427,0.042486,0.053334,0.038167,0.051892,-0.010011,0.061594,0.014138,-0.027352,-0.005916,0.059829,0.023384,1
-0.011373,0.007007,-0.017268,-0.00355,0.033571,0.002233,-0.026349,-0.032297,0.003805,0.00223,0.013347,0.021939,-0.005005,-0.0063,-0.026048,0.005819,-0.02962,-0.008131,0.031572,0
0.014779,0.006261,-0.006393,0.020517,-0.018156,-0.026697,0.016468,-0.000536,0.013567,0.028226,0.018434,-0.010337,0.004116,0.008495,0.006622,0.001823,0.000118,-0.035526,0.018569,0
0.04635,0.029757,0.001813,-0.007905,-0.019421,-0.008375,0.044192,0.01568,-0.026404,-0.015377,0.05264,-0.027922,0.031085,0.018563,0.024697,0.027411,-0.021348,-0.036999,0.029694,0
0.018086,-0.012125,0.014152,-0.032403,-0.02252,0.02244,0.031879,0.013349,-0.000272,0.011167,-0.016149,-0.011199,-0.037304,0.015839,0.004778,-0.005883,0.002936,0.020055,-0.012417,0
-0.011032,0.068074,-0.067305,-0.058558,0.055991,0.04203,-0.006667,-0.003416,-0.005723,-0.014806,0.004155,0.049002,0.013309,0.00625,-0.06633,0.001826,-0.018621,0.003945,0.050811,1
0.018708,-0.009238,0.081698,0.020059,-0.034231,-0.003215,0.036755,0.05746,0.01893,-0.021981,-0.008842,0.029317,0.063141,0.0267,-0.013944,0.041703,0.029166,0.013203,-0.049524,1
-0.027834,-0.036406,-0.003159,0.006069,-0.026397,0.016265,0.089602,0.031915,-0.03083,-0.00936,0.03254,-0.021698,0.004891,-0.021247,0.026091,0.069504,0.069512,-0.018997,-0.005784,1
0.000597,0.031361,-0.036509,0.000432,0.01772,-0.020615,0.006627,-0.022247,0.008582,-0.027776,-0.040447,-0.014803,-0.019699,-0.017684,-0.015238,-0.004159,0.028121,0.024513,-0.005277,0
-0.001251,-0.007154,0.020441,0.005528,-0.019009,-0.032471,0.015102,-0.022296,0.004014,0.020916,-0.017501,0.019997,0.008895,-0.01667,0.034815,-0.014489,0.004721,-0.015515,0.001055,1
0.002042,-0.021694,-0.009854,-0.031647,0.01753,0.001262,0.013863,-0.011101,0.007843,0.004042,-0.037637,0.021782,0.015064,-0.01156,-0.028073,-0.003546,0.001336,-0.02426,0.009155,0
